A,1,76,41
A,1,77,63
A,1,78,8
A,1,79,16
A,1,80,63
A,1,81,5
A,1,82,22
A,1,83,76
A,1,84,87
A,1,85,46
A,1,86,52
A,1,87,67
A,1,88,61
A,1,89,93
A,2,0,92
A,2,1,53
A,2,2,73
A,2,3,96
A,2,4,43
A,2,5,65
A,2,6,37
A,2,7,17
A,2,8,92
A,2,9,33
A,2,10,19
A,2,11,24
A,2,12,92
A,2,13,78
A,2,14,7
A,2,15,30
A,2,16,34
A,2,17,76
A,2,18,65
A,2,19,4
A,2,20,5
A,2,21,72
A,2,22,45
A,2,23,27
A,2,24,92
A,2,25,13
A,2,26,21
A,2,27,52
A,2,28,5
A,2,29,83
A,2,30,6
A,2,31,39
A,2,32,80
A,2,33,89
A,2,34,97
A,2,35,73
A,2,36,40
A,2,37,62
A,2,38,17
A,2,39,35
A,2,40,46
A,2,41,80
A,2,42,76
A,2,43,96
A,2,44,40
A,2,45,86
A,2,46,29
A,2,47,77
A,2,48,77
A,2,49,12
A,2,50,24
A,2,51,35
A,2,52,37
A,2,53,56
A,2,54,73
A,2,55,21
A,2,56,95
A,2,57,68
A,2,58,86
A,2,59,74
A,2,60,50
A,2,61,36
A,2,62,0
A,2,63,52
A,2,64,46
A,2,65,99
A,2,66,50
A,2,67,98
A,2,68,83
A,2,69,93
A,2,70,31
A,2,71,50
A,2,72,36
A,2,73,34
A,2,74,55
A,2,75,82
A,2,76,12
A,2,77,11
A,2,78,95
A,2,79,32
A,2,80,64
A,2,81,21
A,2,82,44
A,2,83,84
A,2,84,44
A,2,85,42
A,2,86,73
A,2,87,53
A,2,88,87
A,2,89,52
A,3,0,5
A,3,1,97
A,3,2,71
A,3,3,99
A,3,4,90
A,3,5,75
A,3,6,61
A,3,7,58
A,3,8,57
A,3,9,7
A,3,10,54
A,3,11,71
A,3,12,38
A,3,13,38
A,3,14,26
A,3,15,23
A,3,16,61
A,3,17,93
A,3,18,25
A,3,19,97
A,3,20,66
A,3,21,8
A,3,22,50
A,3,23,49
A,3,24,18
A,3,25,29
A,3,26,98
A,3,27,92
A,3,28,46
A,3,29,0
A,3,30,47
A,3,31,55
A,3,32,89
A,3,33,35
A,3,34,96
A,3,35,32
A,3,36,22
A,3,37,79
A,3,38,37
A,3,39,55
A,3,40,41
A,3,41,40
A,3,42,44
A,3,43,56
A,3,44,32
A,3,45,7
A,3,46,10
A,3,47,11
A,3,48,95
A,3,49,29
A,3,50,29
A,3,51,68
A,3,52,5
A,3,53,57
A,3,54,50
A,3,55,25
A,3,56,14
A,3,57,20
A,3,58,85
A,3,59,27
A,3,60,80
A,3,61,54
A,3,62,82
A,3,63,12
A,3,64,96
A,3,65,35
A,3,66,93
A,3,67,36
A,3,68,16
A,3,69,37
A,3,70,90
A,3,71,22
A,3,72,69
A,3,73,0
A,3,74,79
A,3,75,86
A,3,76,24
A,3,77,60
A,3,78,32
A,3,79,11
A,3,80,11
A,3,81,56
A,3,82,8
A,3,83,0
A,3,84,77
A,3,85,28
A,3,86,54
A,3,87,70
A,3,88,58
A,3,89,44
A,4,0,3
A,4,1,41
A,4,2,88
A,4,3,94
A,4,4,80
A,4,5,66
A,4,6,76
A,4,7,33
A,4,8,18
A,4,9,35
A,4,10,84
A,4,11,21
A,4,12,70
A,4,13,68
A,4,14,43
A,4,15,79
A,4,16,27
A,4,17,67
A,4,18,80
A,4,19,64
A,4,20,82
A,4,21,37
A,4,22,69
A,4,23,39
A,4,24,81
A,4,25,41
A,4,26,65
A,4,27,48
A,4,28,40
A,4,29,2
A,4,30,42
A,4,31,2
A,4,32,40
A,4,33,86
A,4,34,11
A,4,35,15
A,4,36,72
A,4,37,74
A,4,38,20
A,4,39,98
A,4,40,32
A,4,41,97
A,4,42,82
A,4,43,48
A,4,44,56
A,4,45,61
A,4,46,96
A,4,47,68
A,4,48,10
A,4,49,15
A,4,50,33
A,4,51,61
A,4,52,48
A,4,53,73
A,4,54,16
A,4,55,93
A,4,56,38
A,4,57,82
A,4,58,11
A,4,59,64
A,4,60,21
A,4,61,0
A,4,62,35
A,4,63,59
A,4,64,71
A,4,65,30
A,4,66,39
A,4,67,51
A,4,68,11
A,4,69,26
A,4,70,7
A,4,71,68
A,4,72,53
A,4,73,20
A,4,74,15
A,4,75,72
A,4,76,83
A,4,77,51
A,4,78,21
A,4,79,0
A,4,80,66
A,4,81,52
A,4,82,52
A,4,83,79
A,4,84,74
A,4,85,10
A,4,86,23
A,4,87,7
A,4,88,69
A,4,89,36
A,5,0,95
A,5,1,52
A,5,2,52
A,5,3,97
A,5,4,9
A,5,5,39
A,5,6,32
A,5,7,60
A,5,8,26
A,5,9,4
A,5,10,65
A,5,11,54
A,5,12,55
A,5,13,10
A,5,14,74
A,5,15,34
A,5,16,2
A,5,17,81
A,5,18,34
A,5,19,16
A,5,20,89
A,5,21,44
A,5,22,54
A,5,23,59
A,5,24,96
A,5,25,84
A,5,26,1
A,5,27,14
A,5,28,88
A,5,29,22
A,5,30,86
A,5,31,37
A,5,32,95
A,5,33,75
A,5,34,34
A,5,35,37
A,5,36,57
A,5,37,67
A,5,38,53
A,5,39,67
A,5,40,39
A,5,41,98
A,5,42,97
A,5,43,82
A,5,44,73
A,5,45,96
A,5,46,86
A,5,47,42
A,5,48,79
A,5,49,16
A,5,50,72
A,5,51,57
A,5,52,34
A,5,53,7
A,5,54,11
A,5,55,30
A,5,56,99
A,5,57,85
A,5,58,8
A,5,59,35
A,5,60,57
A,5,61,66
A,5,62,57
A,5,63,82
A,5,64,53
A,5,65,50
A,5,66,21
A,5,67,32
A,5,68,10
A,5,69,65
A,5,70,31
A,5,71,9
A,5,72,84
A,5,73,45
A,5,74,96
A,5,75,2
A,5,76,13
A,5,77,4
A,5,78,54
A,5,79,88
A,5,80,96
A,5,81,76
A,5,82,63
A,5,83,22
A,5,84,85
A,5,85,78
A,5,86,64
A,5,87,21
A,5,88,19
A,5,89,37
A,6,0,94
A,6,1,70
A,6,2,34
A,6,3,27
A,6,4,1
A,6,5,32
A,6,6,23
A,6,7,35
A,6,8,93
A,6,9,19
A,6,10,14
A,6,11,57
A,6,12,86
A,6,13,26
A,6,14,77
A,6,15,45
A,6,16,10
A,6,17,59
A,6,18,68
A,6,19,29
A,6,20,30
A,6,21,56
A,6,22,69
A,6,23,7
A,6,24,23
A,6,25,9
A,6,26,9
A,6,27,63
A,6,28,2
A,6,29,11
A,6,30,30
A,6,31,85
A,6,32,74
A,6,33,67
A,6,34,94
A,6,35,98
A,6,36,50
A,6,37,1
A,6,38,19
A,6,39,38
A,6,40,17
A,6,41,50
A,6,42,73
A,6,43,81
A,6,44,66
A,6,45,38
A,6,46,19
A,6,47,43
A,6,48,34
A,6,49,44
A,6,50,48
A,6,51,32
A,6,52,0
A,6,53,65
A,6,54,39
A,6,55,69
A,6,56,42
A,6,57,0
A,6,58,66
A,6,59,89
A,6,60,56
A,6,61,74
A,6,62,7
A,6,63,16
A,6,64,90
A,6,65,53
A,6,66,34
A,6,67,45
A,6,68,97
A,6,69,55
A,6,70,45
A,6,71,58
A,6,72,59
A,6,73,89
A,6,74,51
A,6,75,23
A,6,76,9
A,6,77,47
A,6,78,63
A,6,79,51
A,6,80,22
A,6,81,93
A,6,82,34
A,6,83,64
A,6,84,8
A,6,85,94
A,6,86,65
A,6,87,10
A,6,88,67
A,6,89,97
A,7,0,39
A,7,1,88
A,7,2,85
A,7,3,20
A,7,4,20
A,7,5,43
A,7,6,37
A,7,7,68
A,7,8,86
A,7,9,45
A,7,10,80
A,7,11,63
A,7,12,11
A,7,13,77
A,7,14,25
A,7,15,12
A,7,16,45
A,7,17,34
A,7,18,78
A,7,19,35
A,7,20,88
A,7,21,10
A,7,22,63
A,7,23,5
A,7,24,28
A,7,25,73
A,7,26,14
A,7,27,48
A,7,28,60
A,7,29,31
A,7,30,69
A,7,31,35
A,7,32,90
A,7,33,37
A,7,34,93
A,7,35,30
A,7,36,92
A,7,37,74
A,7,38,44
A,7,39,52
A,7,40,12
A,7,41,73
A,7,42,33
A,7,43,78
A,7,44,51
A,7,45,82
A,7,46,52
A,7,47,1
A,7,48,69
A,7,49,22
A,7,50,99
A,7,51,84
A,7,52,61
A,7,53,28
A,7,54,74
A,7,55,58
A,7,56,39
A,7,57,87
A,7,58,23
A,7,59,38
A,7,60,60
A,7,61,19
A,7,62,93
A,7,63,89
A,7,64,91
A,7,65,82
A,7,66,67
A,7,67,70
A,7,68,67
A,7,69,66
A,7,70,70
A,7,71,5
A,7,72,0
A,7,73,28
A,7,74,84
A,7,75,92
A,7,76,4
A,7,77,53
A,7,78,87
A,7,79,45
A,7,80,66
A,7,81,22
A,7,82,3
A,7,83,94
A,7,84,66
A,7,85,23
A,7,86,25
A,7,87,5
A,7,88,39
A,7,89,85
A,8,0,40
A,8,1,71
A,8,2,27
A,8,3,64
A,8,4,54
A,8,5,75
A,8,6,61
A,8,7,87
A,8,8,23
A,8,9,4
A,8,10,16
A,8,11,90
A,8,12,15
A,8,13,16
A,8,14,97
A,8,15,87
A,8,16,82
A,8,17,83
A,8,18,11
A,8,19,59
A,8,20,34
A,8,21,45
A,8,22,17
A,8,23,38
A,8,24,87
A,8,25,86
A,8,26,28
A,8,27,53
A,8,28,48
A,8,29,53
A,8,30,22
A,8,31,85
A,8,32,67
A,8,33,25
A,8,34,48
A,8,35,3
A,8,36,3
A,8,37,97
A,8,38,3
A,8,39,33
A,8,40,58
A,8,41,78
A,8,42,61
A,8,43,57
A,8,44,36
A,8,45,36
A,8,46,84
A,8,47,38
A,8,48,97
A,8,49,69
A,8,50,12
A,8,51,4
A,8,52,34
A,8,53,57
A,8,54,65
A,8,55,72
A,8,56,4
A,8,57,55
A,8,58,37
A,8,59,75
A,8,60,73
A,8,61,32
A,8,62,61
A,8,63,70
A,8,64,11
A,8,65,96
A,8,66,60
A,8,67,39
A,8,68,56
A,8,69,85
A,8,70,77
A,8,71,10
A,8,72,0
A,8,73,41
A,8,74,35
A,8,75,21
A,8,76,4
A,8,77,35
A,8,78,43
A,8,79,83
A,8,80,18
A,8,81,72
A,8,82,48
A,8,83,34
A,8,84,70
A,8,85,24
A,8,86,70
A,8,87,52
A,8,88,3
A,8,89,36
A,9,0,9
A,9,1,87
A,9,2,48
A,9,3,19
A,9,4,89
A,9,5,58
A,9,6,91
A,9,7,78
A,9,8,54
A,9,9,4
A,9,10,98
A,9,11,98
A,9,12,20
A,9,13,16
A,9,14,98
A,9,15,95
A,9,16,86
A,9,17,95
A,9,18,75
A,9,19,1
A,9,20,21
A,9,21,73
A,9,22,24
A,9,23,2
A,9,24,88
A,9,25,63
A,9,26,3
A,9,27,75
A,9,28,43
A,9,29,21
A,9,30,39
A,9,31,95
A,9,32,75
A,9,33,99
A,9,34,66
A,9,35,7
A,9,36,57
A,9,37,47
A,9,38,48
A,9,39,38
A,9,40,54
A,9,41,69
A,9,42,61
A,9,43,47
A,9,44,64
A,9,45,52
A,9,46,63
A,9,47,36
A,9,48,26
A,9,49,85
A,9,50,20
A,9,51,36
A,9,52,92
A,9,53,87
A,9,54,53
A,9,55,15
A,9,56,96
A,9,57,12
A,9,58,61
A,9,59,45
A,9,60,99
A,9,61,82
A,9,62,57
A,9,63,54
A,9,64,73
A,9,65,86
A,9,66,57
A,9,67,86
A,9,68,27
A,9,69,3
A,9,70,50
A,9,71,37
A,9,72,52
A,9,73,58
A,9,74,18
A,9,75,40
A,9,76,93
A,9,77,44
A,9,78,69
A,9,79,36
A,9,80,29
A,9,81,86
A,9,82,90
A,9,83,43
A,9,84,59
A,9,85,29
A,9,86,30
A,9,87,87
A,9,88,54
A,9,89,71
A,10,0,89
A,10,1,23
A,10,2,72
A,10,3,4
A,10,4,24
A,10,5,95
A,10,6,90
A,10,7,84
A,10,8,38
A,10,9,26
A,10,10,11
A,10,11,20
A,10,12,54
A,10,13,34
A,10,14,52
A,10,15,84
A,10,16,79
A,10,17,30
A,10,18,86
A,10,19,18
A,10,20,28
A,10,21,91
A,10,22,88
A,10,23,55
A,10,24,26
A,10,25,79
A,10,26,35
A,10,27,9
A,10,28,46
A,10,29,86
A,10,30,6
A,10,31,74
A,10,32,68
A,10,33,9
A,10,34,94
A,10,35,88
A,10,36,37
A,10,37,82
A,10,38,10
A,10,39,81
A,10,40,12
A,10,41,26
A,10,42,19
A,10,43,2
A,10,44,6
A,10,45,57
A,10,46,36
A,10,47,39
A,10,48,10
A,10,49,35
A,10,50,45
A,10,51,37
A,10,52,28
A,10,53,77
A,10,54,14
A,10,55,32
A,10,56,78
A,10,57,27
A,10,58,98
A,10,59,9
A,10,60,6
A,10,61,47
A,10,62,76
A,10,63,91
A,10,64,25
A,10,65,36
A,10,66,48
A,10,67,64
A,10,68,8
A,10,69,36
A,10,70,64
A,10,71,68
A,10,72,18
A,10,73,49
A,10,74,84
A,10,75,93
A,10,76,23
A,10,77,25
A,10,78,77
A,10,79,69
A,10,80,51
A,10,81,78
A,10,82,8
A,10,83,93
A,10,84,66
A,10,85,68
A,10,86,74
A,10,87,46
A,10,88,6
A,10,89,60
A,11,0,21
A,11,1,13
A,11,2,98
A,11,3,10
A,11,4,53
A,11,5,0
A,11,6,99
A,11,7,93
A,11,8,70
A,11,9,48
A,11,10,12
A,11,11,78
A,11,12,62
A,11,13,34
A,11,14,11
A,11,15,44
A,11,16,91
A,11,17,61
A,11,18,2
A,11,19,36
A,11,20,36
A,11,21,50
A,11,22,15
A,11,23,56
A,11,24,13
A,11,25,71
A,11,26,66
A,11,27,11
A,11,28,39
A,11,29,76
A,11,30,32
A,11,31,4
A,11,32,47
A,11,33,12
A,11,34,41
A,11,35,21
A,11,36,52
A,11,37,99
A,11,38,73
A,11,39,0
A,11,40,88
A,11,41,81
A,11,42,11
A,11,43,9
A,11,44,45
A,11,45,11
A,11,46,32
A,11,47,64
A,11,48,57
A,11,49,57
A,11,50,0
A,11,51,52
A,11,52,13
A,11,53,53
A,11,54,15
A,11,55,63
A,11,56,54
A,11,57,75
A,11,58,87
A,11,59,79
A,11,60,82
A,11,61,72
A,11,62,31
A,11,63,3
A,11,64,33
A,11,65,17
A,11,66,96
A,11,67,40
A,11,68,30
A,11,69,31
A,11,70,29
A,11,71,15
A,11,72,89
A,11,73,92
A,11,74,85
A,11,75,83
A,11,76,34
A,11,77,15
A,11,78,75
A,11,79,67
A,11,80,55
A,11,81,33
A,11,82,64
A,11,83,80
A,11,84,81
A,11,85,15
A,11,86,32
A,11,87,94
A,11,88,83
A,11,89,84
A,12,0,47
A,12,1,54
A,12,2,12
A,12,3,78
A,12,4,51
A,12,5,3
A,12,6,35
A,12,7,23
A,12,8,11
A,12,9,9
A,12,10,11
A,12,11,17
A,12,12,79
A,12,13,85
A,12,14,72
A,12,15,77
A,12,16,96
A,12,17,4
A,12,18,59
A,12,19,6
A,12,20,29
A,12,21,14
A,12,22,33
A,12,23,91
A,12,24,60
A,12,25,12
A,12,26,8
A,12,27,86
A,12,28,91
A,12,29,89
A,12,30,30
A,12,31,84
A,12,32,0
A,12,33,52
A,12,34,91
A,12,35,34
A,12,36,50
A,12,37,6
A,12,38,73
A,12,39,34
A,12,40,73
A,12,41,79
A,12,42,60
A,12,43,84
A,12,44,56
A,12,45,50
A,12,46,10
A,12,47,3
A,12,48,28
A,12,49,77
A,12,50,52
A,12,51,90
A,12,52,82
A,12,53,84
A,12,54,33
A,12,55,18
A,12,56,63
A,12,57,40
A,12,58,89
A,12,59,53
A,12,60,82
A,12,61,23
A,12,62,47
A,12,63,19
A,12,64,13
A,12,65,56
A,12,66,57
A,12,67,17
A,12,68,18
A,12,69,48
A,12,70,51
A,12,71,45
A,12,72,32
A,12,73,0
A,12,74,64
A,12,75,94
A,12,76,27
A,12,77,63
A,12,78,6
A,12,79,61
A,12,80,30
A,12,81,57
A,12,82,88
A,12,83,93
A,12,84,10
A,12,85,30
A,12,86,31
A,12,87,16
A,12,88,88
A,12,89,28
A,13,0,16
A,13,1,92
A,13,2,54
A,13,3,92
A,13,4,10
A,13,5,50
A,13,6,16
A,13,7,92
A,13,8,58
A,13,9,84
A,13,10,77
A,13,11,83
A,13,12,2
A,13,13,8
A,13,14,49
A,13,15,77
A,13,16,92
A,13,17,82
A,13,18,33
A,13,19,20
A,13,20,44
A,13,21,11
A,13,22,71
A,13,23,68
A,13,24,57
A,13,25,85
A,13,26,61
A,13,27,80
A,13,28,2
A,13,29,32
A,13,30,67
A,13,31,86
A,13,32,44
A,13,33,53
A,13,34,1
A,13,35,95
A,13,36,57
A,13,37,91
A,13,38,79
A,13,39,8
A,13,40,95
A,13,41,18
A,13,42,89
A,13,43,4
A,13,44,1
A,13,45,50
A,13,46,20
A,13,47,48
A,13,48,24
A,13,49,95
A,13,50,9
A,13,51,90
A,13,52,1
A,13,53,67
A,13,54,35
A,13,55,3
A,13,56,93
A,13,57,39
A,13,58,26
A,13,59,9
A,13,60,88
A,13,61,31
A,13,62,45
A,13,63,40
A,13,64,99
A,13,65,92
A,13,66,62
A,13,67,89
A,13,68,25
A,13,69,40
A,13,70,86
A,13,71,16
A,13,72,1
A,13,73,26
A,13,74,90
A,13,75,29
A,13,76,67
A,13,77,29
A,13,78,18
A,13,79,76
A,13,80,10
A,13,81,88
A,13,82,40
A,13,83,38
A,13,84,62
A,13,85,95
A,13,86,57
A,13,87,86
A,13,88,58
A,13,89,71
A,14,0,70
A,14,1,78
A,14,2,38
A,14,3,56
A,14,4,67
A,14,5,0
A,14,6,95
A,14,7,92
A,14,8,96
A,14,9,9
A,14,10,34
A,14,11,15
A,14,12,55
A,14,13,53
A,14,14,90
A,14,15,65
A,14,16,24
A,14,17,23
A,14,18,49
A,14,19,49
A,14,20,22
A,14,21,81
A,14,22,52
A,14,23,71
A,14,24,25
A,14,25,81
A,14,26,77
A,14,27,36
A,14,28,69
A,14,29,72
A,14,30,54
A,14,31,92
A,14,32,40
A,14,33,2
A,14,34,7
A,14,35,56
A,14,36,18
A,14,37,93
A,14,38,23
A,14,39,44
A,14,40,2
A,14,41,30
A,14,42,87
A,14,43,34
A,14,44,33
A,14,45,73
A,14,46,29
A,14,47,22
A,14,48,77
A,14,49,54
A,14,50,5
A,14,51,51
A,14,52,18
A,14,53,2
A,14,54,18
A,14,55,90
A,14,56,81
A,14,57,71
A,14,58,35
A,14,59,12
A,14,60,3
A,14,61,11
A,14,62,2
A,14,63,59
A,14,64,14
A,14,65,30
A,14,66,21
A,14,67,96
A,14,68,31
A,14,69,98
A,14,70,63
A,14,71,67
A,14,72,92
A,14,73,73
A,14,74,37
A,14,75,27
A,14,76,27
A,14,77,23
A,14,78,29
A,14,79,25
A,14,80,49
A,14,81,2
A,14,82,91
A,14,83,33
A,14,84,55
A,14,85,90
A,14,86,81
A,14,87,51
A,14,88,79
A,14,89,46
A,15,0,84
A,15,1,64
A,15,2,74
A,15,3,86
A,15,4,52
A,15,5,40
A,15,6,38
A,15,7,14
A,15,8,30
A,15,9,40
A,15,10,66
A,15,11,9
A,15,12,75
A,15,13,29
A,15,14,0
A,15,15,74
A,15,16,35
A,15,17,24
A,15,18,77
A,15,19,61
A,15,20,72
A,15,21,69
A,15,22,7
A,15,23,60
A,15,24,67
A,15,25,1
A,15,26,57
A,15,27,83
A,15,28,93
A,15,29,37
A,15,30,78
A,15,31,18
A,15,32,36
A,15,33,26
A,15,34,93
A,15,35,5
A,15,36,96
A,15,37,38
A,15,38,25
A,15,39,18
A,15,40,60
A,15,41,56
A,15,42,97
A,15,43,75
A,15,44,43
A,15,45,6
A,15,46,49
A,15,47,15
A,15,48,60
A,15,49,6
A,15,50,83
A,15,51,69
A,15,52,62
A,15,53,48
A,15,54,35
A,15,55,57
A,15,56,32
A,15,57,96
A,15,58,77
A,15,59,10
A,15,60,33
A,15,61,59
A,15,62,38
A,15,63,65
A,15,64,69
A,15,65,79
A,15,66,65
A,15,67,89
A,15,68,35
A,15,69,46
A,15,70,72
A,15,71,52
A,15,72,16
A,15,73,20
A,15,74,87
A,15,75,67
A,15,76,31
A,15,77,88
A,15,78,93
A,15,79,97
A,15,80,35
A,15,81,76
A,15,82,66
A,15,83,21
A,15,84,78
A,15,85,27
A,15,86,99
A,15,87,61
A,15,88,70
A,15,89,6
A,16,0,74
A,16,1,32
A,16,2,62
A,16,3,73
A,16,4,11
A,16,5,34
A,16,6,98
A,16,7,23
A,16,8,52
A,16,9,43
A,16,10,95
A,16,11,26
A,16,12,31
A,16,13,99
A,16,14,57
A,16,15,8
A,16,16,32
A,16,17,89
A,16,18,14
A,16,19,59
A,16,20,19
A,16,21,30
A,16,22,57
A,16,23,24
A,16,24,21
A,16,25,49
A,16,26,52
A,16,27,90
A,16,28,28
A,16,29,74
A,16,30,68
A,16,31,56
A,16,32,91
A,16,33,55
A,16,34,51
A,16,35,53
A,16,36,91
A,16,37,96
A,16,38,58
A,16,39,42
A,16,40,90
A,16,41,10
A,16,42,20
A,16,43,59
A,16,44,84
A,16,45,5
A,16,46,18
A,16,47,28
A,16,48,43
A,16,49,61
A,16,50,38
A,16,51,52
A,16,52,78
A,16,53,63
A,16,54,97
A,16,55,57
A,16,56,21
A,16,57,95
A,16,58,94
A,16,59,10
A,16,60,89
A,16,61,19
A,16,62,94
A,16,63,1
A,16,64,39
A,16,65,15
A,16,66,94
A,16,67,83
A,16,68,82
A,16,69,25
A,16,70,14
A,16,71,42
A,16,72,37
A,16,73,49
A,16,74,19
A,16,75,22
A,16,76,99
A,16,77,42
A,16,78,37
A,16,79,16
A,16,80,13
A,16,81,74
A,16,82,26
A,16,83,7
A,16,84,77
A,16,85,70
A,16,86,30
A,16,87,84
A,16,88,81
A,16,89,88
A,17,0,25
A,17,1,61
A,17,2,25
A,17,3,90
A,17,4,54
A,17,5,97
A,17,6,61
A,17,7,23
A,17,8,33
A,17,9,92
A,17,10,29
A,17,11,10
A,17,12,29
A,17,13,92
A,17,14,68
A,17,15,44
A,17,16,56
A,17,17,88
A,17,18,88
A,17,19,80
A,17,20,89
A,17,21,30
A,17,22,18
A,17,23,0
A,17,24,44
A,17,25,52
A,17,26,8
A,17,27,78
A,17,28,19
A,17,29,0
A,17,30,83
A,17,31,11
A,17,32,95
A,17,33,42
A,17,34,9
A,17,35,76
A,17,36,30
A,17,37,22
A,17,38,80
A,17,39,83
A,17,40,98
A,17,41,2
A,17,42,35
A,17,43,86
A,17,44,93
A,17,45,56
A,17,46,76
A,17,47,14
A,17,48,44
A,17,49,6
A,17,50,49
A,17,51,67
A,17,52,47
A,17,53,40
A,17,54,79
A,17,55,29
A,17,56,93
A,17,57,32
A,17,58,69
A,17,59,84
A,17,60,38
A,17,61,81
A,17,62,55
A,17,63,36
A,17,64,24
A,17,65,22
A,17,66,64
A,17,67,11
A,17,68,64
A,17,69,95
A,17,70,31
A,17,71,13
A,17,72,71
A,17,73,69
A,17,74,93
A,17,75,49
A,17,76,55
A,17,77,13
A,17,78,85
A,17,79,46
A,17,80,47
A,17,81,74
A,17,82,81
A,17,83,54
A,17,84,9
A,17,85,14
A,17,86,3
A,17,87,83
A,17,88,48
A,17,89,74
A,18,0,8
A,18,1,30
A,18,2,77
A,18,3,93
A,18,4,99
A,18,5,90
A,18,6,18
A,18,7,34
A,18,8,67
A,18,9,11
A,18,10,13
A,18,11,19
A,18,12,8
A,18,13,43
A,18,14,41
A,18,15,46
A,18,16,67
A,18,17,78
A,18,18,77
A,18,19,48
A,18,20,79
A,18,21,67
A,18,22,54
A,18,23,34
A,18,24,44
A,18,25,45
A,18,26,74
A,18,27,6
A,18,28,66
A,18,29,4
A,18,30,83
A,18,31,81
A,18,32,51
A,18,33,98
A,18,34,94
A,18,35,94
A,18,36,36
A,18,37,27
A,18,38,52
A,18,39,5
A,18,40,75
A,18,41,17
A,18,42,89
A,18,43,9
A,18,44,95
A,18,45,52
A,18,46,19
A,18,47,54
A,18,48,89
A,18,49,61
A,18,50,93
A,18,51,72
A,18,52,13
A,18,53,97
A,18,54,92
A,18,55,66
A,18,56,16
A,18,57,28
A,18,58,12
A,18,59,55
A,18,60,33
A,18,61,61
A,18,62,32
A,18,63,54
A,18,64,64
A,18,65,45
A,18,66,85
A,18,67,96
A,18,68,29
A,18,69,79
A,18,70,92
A,18,71,3
A,18,72,68
A,18,73,23
A,18,74,13
A,18,75,15
A,18,76,70
A,18,77,56
A,18,78,12
A,18,79,1
A,18,80,17
A,18,81,15
A,18,82,0
A,18,83,92
A,18,84,13
A,18,85,77
A,18,86,4
A,18,87,46
A,18,88,14
A,18,89,66
A,19,0,31
A,19,1,40
A,19,2,83
A,19,3,67
A,19,4,4
A,19,5,58
A,19,6,3
A,19,7,10
A,19,8,27
A,19,9,83
A,19,10,88
A,19,11,18
A,19,12,81
A,19,13,40
A,19,14,75
A,19,15,62
A,19,16,48
A,19,17,59
A,19,18,77
A,19,19,97
A,19,20,40
A,19,21,29
A,19,22,77
A,19,23,41
A,19,24,69
A,19,25,18
A,19,26,42
A,19,27,6
A,19,28,1
A,19,29,12
A,19,30,46
A,19,31,48
A,19,32,39
A,19,33,71
A,19,34,92
A,19,35,72
A,19,36,93
A,19,37,94
A,19,38,43
A,19,39,52
